failed_attempts_1min,passwords_tried_count,geo_distance_km,os_is_usual,accounts_same_ip,activity_burst_seconds,is_attack
7,19,163.30277684521272,0,7,63.11554074449068,1
1,1,66.7415925608103,1,1,2748.8789816902736,0
5,6,54.690420830804435,0,2,169.3584434914017,0
0,2,182.8343672082736,1,1,2315.3088253024193,0
2,2,113.44371089420952,1,4,1075.4570235269503,0
1,2,78.96648394368079,1,1,2705.1454135783647,0
0,0,90.94387150084648,1,1,1985.747204700235,0
0,12,86.26081418318581,1,7,73.78545937805659,1
1,2,57.25770085683449,1,1,2038.6923592350447,0
3,1,8.27888945175767,1,2,1862.002850659618,0
2,1,30.84283853840752,1,4,129.476598355169,0
0,1,161.1863962742824,1,2,2956.4045879645732,0
1,0,21.60241479543962,1,0,2925.789076898001,0
5,13,1080.9462512350105,0,7,170.47366136675342,1
1,0,22.029975436103015,1,0,441.9186177507609,0
0,0,292.8147787926225,1,0,3393.320099996072,0
1,0,3.692647017867165,1,0,3523.156771150761,0
0,2,7.638654908425203,1,3,1877.85353710253,0
0,13,587.8693268358141,0,7,100.34305725370832,1
2,3,72.39947947430522,1,1,3214.9761372377557,0
4,7,959.3513289657124,1,5,152.9057705347215,1
2,1,52.60560644180839,1,2,2698.2511777325803,0
1,0,72.59760118420746,1,0,264.80821426459204,0
6,6,221.38078336701886,1,3,1475.1348217628286,0
1,1,18.95432280241878,1,2,999.4016968513064,0
0,0,61.79201815646765,0,1,804.8617281114657,0
0,1,102.11066660079496,1,0,711.7128409677908,0
0,1,18.6282511942289,1,2,2513.0749715344127,0
0,2,44.77964341238176,1,2,3365.5868527309485,0
3,3,982.1829024073596,1,0,1909.0828858225632,0
1,3,79.56047621556326,1,1,2636.206696352,0
1,0,107.70283751071189,1,1,2142.943382673758,0
6,5,361.03608526833506,1,4,2725.8011776315843,0
1,1,113.94414846452484,1,1,1798.1012118249212,0
5,9,210.91050407077702,1,13,63.71892476152551,1
5,15,53.507532198392035,0,6,105.48454411965452,1
2,3,34.972641527831875,1,0,3569.1946246693274,0
2,0,61.34981485874952,1,1,1124.240515420258,0
0,1,35.174804905717124,1,4,751.3577871883323,0
0,0,19.23550256527937,1,1,1750.1482863497822,0
2,2,16.258651957918783,1,1,1726.6838783607943,0
3,1,36.83972600424231,1,1,1453.216838381934,0
0,2,2.6778076412248937,1,1,1039.0046662958587,0
1,0,20.432050365069326,1,0,1831.2586645984998,0
0,2,7.8012349648277155,1,0,2019.5784557670913,0
0,2,43.09555169171374,1,0,1186.2228273828653,0
0,2,86.33288238006683,1,0,2120.632265122124,0
1,1,277.4957848472761,1,0,3564.647152389538,0
2,1,0.8637648675050345,1,2,476.85535774035077,0
0,2,269.78294757244055,1,3,3234.143773148095,0
1,10,24.339587360369592,1,5,169.61866305805881,1
2,3,64.75549344567595,1,0,946.9232571797115,0
4,6,321.32298251689593,1,4,172.9607204378166,1
0,0,3.9794293601775084,1,0,284.06708686214523,0
1,0,12.707643087080642,1,0,1781.0821492818604,0
1,10,134.43892983837006,1,5,147.42323815754523,1
4,1,5.511311328248302,1,1,2055.733977911364,0
3,8,258.47191417267464,0,4,59.049956901348416,1
0,4,115.27476191687667,1,2,1841.5397855646413,0
0,0,99.9324075270311,0,3,1533.1661622843503,0
4,10,795.0825217707961,1,9,101.81077832155789,1
2,2,81.94398456039549,1,3,1092.6741954623146,0
6,14,924.0080181069204,0,5,134.0003075552289,1
0,4,88.93446051256043,1,0,1997.1606885290794,0
7,9,1218.2782877884358,1,1,133.55194875908848,1
2,0,22.32488173717865,0,0,2311.2091740100127,0
10,11,695.1148332239172,1,2,119.24144055100683,1
1,0,43.83491555298964,1,1,2660.460960964478,0
1,1,59.03984119803202,0,1,1248.0677818431134,0
0,1,47.611353727806446,1,2,2064.6191872883664,0
1,3,36.506069164064115,1,3,2356.9378269452195,0
0,1,181.06834399202796,1,1,2080.1143155331797,0
0,0,38.79061084492227,1,1,3276.9795007397825,0
0,1,28.97652739692219,1,2,2255.0064845882803,0
1,1,30.760232962364288,0,2,708.1280921275429,0
4,6,1339.9520609860667,1,1,498.61233629109495,0
2,2,102.20044681718875,1,0,2274.449391716831,0
0,1,156.19825415838005,1,1,1540.1929986151652,0
2,0,14.054046123959827,1,1,2194.838292505163,0
0,1,7.409210357700382,1,2,2977.9601530969558,0
1,5,5.126408430550111,1,0,1771.0968325271233,0
0,3,7.532364607441072,1,1,3488.582024524182,0
0,0,127.56103724175922,1,4,586.0797009636726,0
1,6,25.957870068206326,1,2,22.018121171762562,1
0,0,62.69712164997114,1,1,763.2739736494281,0
1,1,44.9610574479877,1,1,2983.6576246778554,0
1,2,68.19127807450427,0,0,380.3410641452301,0
1,0,35.43946897685337,1,0,1774.6349389997113,0
8,16,1252.0485769573766,0,8,169.612293478173,1
1,2,96.39935716332604,1,1,478.96251110623706,0
0,3,37.20421522519335,1,1,1467.4372389435107,0
2,1,60.129756374721886,1,1,1741.9853486895938,0
1,1,73.27150907956921,1,0,2715.3288352682043,0
5,13,245.7517138193313,1,6,159.6882967851754,1
2,1,97.65822808325706,1,1,380.36184543563996,0
1,2,56.37960491158729,1,1,1994.256701312716,0
6,13,378.5368541585192,1,7,65.64970045650287,1
0,1,158.78244804180073,1,0,651.4782698146205,0
0,0,4.394984711298978,1,0,2944.3343419697385,0
6,3,824.2654861044231,0,2,3289.228869175523,0
1,1,24.021407942705913,1,2,404.56076112327463,0
0,0,183.1519964678742,1,2,3032.2363919899076,0
1,2,9.749546369092338,1,1,2486.067007351463,0
4,3,1101.3783668987614,1,1,3366.7944814402263,0
2,0,149.20095593106038,1,1,1818.6560149624752,0
2,1,453.7069087753713,1,1,51.64552193559506,0
0,1,188.43006560281364,1,2,3078.675639085526,0
0,0,507.9330382564722,1,1,805.0762733732245,0
8,9,718.0865764210417,0,8,143.7834678719861,1
0,1,27.682282071204796,1,0,846.9206085975601,0
0,0,15.604721994433554,1,1,1027.704330628014,0
10,16,351.45711258779676,0,4,85.75512554434599,1
5,11,39.38439429022782,1,11,5.021832138660811,1
2,1,1.7809669816259484,1,0,982.6698063173284,0
1,2,157.04231720865994,1,1,651.4718371533454,0
1,2,20.30184863368077,1,1,2882.10131463608,0
3,11,790.5329108976518,0,9,26.24224218741586,1
2,2,105.92160854003589,1,0,1284.5388127095175,0
1,0,111.28578425064079,1,2,1302.451775102668,0
7,10,161.05227424530963,0,9,35.426835632830716,1
3,6,261.33506578827036,0,7,6.427303497281578,1
3,3,65.79542513341944,1,2,3486.8015130023846,0
1,0,167.0881316073398,1,2,2789.5028925456727,0
2,2,33.17365264572996,1,0,3193.4599750107086,0
1,2,11.371085120847354,1,0,1439.3253409454687,0
1,0,16.379203661313355,1,0,2238.617185885456,0
4,6,45.715161586966,1,0,1228.8545292610681,0
3,1,222.87632796225677,0,1,1389.6787633857043,0
1,2,75.18469782296073,1,0,3596.3374335166536,0
0,11,8.630194066479358,1,11,84.30062486068755,1
9,13,103.79130946220648,0,8,154.08680969544105,1
8,14,0.3526302369326745,0,9,20.688174617399046,1
1,1,0.06832496356678626,1,1,1639.8167757441151,0
2,2,34.070659659869605,1,0,1012.4167146686698,0
1,0,28.201960166048057,0,0,869.6286112413295,0
2,2,50.50121796026475,1,0,968.024586430925,0
2,1,5.324776420163637,1,0,1234.179231091951,0
0,1,17.133756913929076,0,0,1355.9733695878595,0
15,5,426.02299544536334,0,8,60.87909243014121,1
11,13,269.6318400695821,0,4,82.33142911154651,1
1,1,150.68397157791617,1,2,573.9270614489254,0
1,0,172.90746674484555,1,3,2652.023612734287,0
0,0,1.3152244848860406,1,3,88.97955509194308,0
2,1,26.796421161637443,1,1,3522.8408935135235,0
0,3,11.102880661223438,1,1,2573.6827778070824,0
8,12,366.5599514706409,0,6,136.06216381170572,1
2,3,143.61725428733897,1,1,3107.757028778026,0
8,7,631.9937065965264,0,5,77.93638915695627,1
1,3,28.613027308326494,1,1,3206.295278633468,0
1,0,79.55146961507569,1,2,547.689836800533,0
0,0,105.97540214565761,1,3,1188.4839766016753,0
4,5,161.06116028941622,0,6,127.7697900946825,1
2,1,82.84700197659959,1,2,88.49035138315644,0
1,0,17.069602322562886,1,2,2714.8998957953813,0
2,0,134.65852373586435,1,1,2780.755837016306,0
1,2,59.36272993618296,1,2,968.9944907141335,0
0,1,16.665198515543793,1,3,615.574367526259,0
14,11,245.82482528724302,1,7,138.32959989190743,1
1,1,46.132664448898964,0,2,2475.791570758237,0
6,7,546.9639316310436,1,2,189.71400219251282,0
0,2,396.54862776207426,1,1,505.83461505751177,0
3,12,38.26447250690818,1,8,11.153882617281065,1
2,0,56.02317764219046,1,1,2684.398583096963,0
3,1,71.85211306948722,1,0,834.2271893225567,0
2,2,180.06104756443693,1,2,2487.148494707037,0
3,3,6.960234831298243,1,0,1427.8172221193754,0
1,0,15.756777511161442,1,1,2441.3536524642245,0
1,10,54.28899750342236,1,4,50.31873782080296,1
1,2,32.51166608206651,0,1,395.77990572482923,0
0,1,17.01619573999446,1,0,2086.23168245378,0
0,0,184.8348665150292,0,0,619.4132805116424,0
4,10,78.82595706931521,0,9,44.58032315177618,1
8,9,208.6073171771627,0,5,78.26908052146051,1
1,1,35.63896055474382,1,2,1223.0295792988836,0
2,1,11.779441385075168,1,2,991.0000152572037,0
2,1,25.80907833528549,1,1,3581.383780769642,0
0,0,128.29653347496023,1,0,3510.4841583201783,0
0,1,12.877788189357078,1,1,2871.3558217350933,0
3,3,547.7294199303487,1,1,2582.595251557946,0
0,12,18.59146586620564,1,6,95.12742829430344,1
1,1,109.6698646358031,1,1,3156.644591121906,0
1,1,74.53049184624359,0,1,1838.1085234701889,0
4,8,356.6397891193876,0,5,170.08240719603944,1
4,5,221.68230876304798,0,4,159.51172149402424,1
0,1,286.67906349902916,1,0,1149.7808969542502,0
6,10,167.5691942042815,0,2,164.57705294318816,1
7,10,171.20776352136488,0,2,127.13412691041076,1
2,0,265.5155176350775,1,0,2834.325139429955,0
2,0,27.317204097319625,1,1,316.98074870296756,0
8,13,1043.6183493002843,0,4,151.02729678646182,1
1,2,32.07734198774141,1,2,3441.760303811111,0
0,2,62.50506866978722,1,2,952.4644371754827,0
2,0,118.73852964608528,1,3,1141.1868811982501,0
1,2,118.97075409354494,1,2,2743.9918970000567,0
1,0,212.69918610184754,1,0,2388.106704731741,0
1,1,42.20787038149112,1,1,1638.6753731482916,0
2,1,44.85339114021407,1,3,2955.5678639403545,0
0,1,66.3464434286547,1,1,709.1055353371283,0
2,1,99.83558884147249,1,1,1515.175793080027,0
10,9,11.911456664178841,0,6,70.27144382547306,1
0,2,152.5386368711941,1,3,2542.367444446836,0
2,2,47.360130308146836,0,2,1463.3753382154298,0
0,0,55.44913954496158,1,0,2166.5278153386653,0
1,3,57.93725787258424,1,0,2976.385892141552,0
1,1,79.90637811355265,1,1,2773.759227114758,0
2,4,120.80286737412843,1,0,1729.611034323779,0
3,9,39.939593084130586,1,8,151.29635490056887,1
2,0,37.485829536103864,1,1,1209.053584920077,0
1,0,70.03503084918958,1,2,1321.5481369546405,0
5,4,204.04776179378163,1,0,1504.6284532310776,0
1,3,76.99462334745401,0,1,1322.2205345749005,0
1,0,155.58379266884526,1,2,2378.996542724049,0
0,10,58.25319157075672,1,8,35.53326312126998,1
1,3,54.93761831242657,0,3,1679.9821958698212,0
1,0,43.37379899125619,1,2,1151.8593583876595,0
0,1,91.71328209121916,1,0,1992.7759740400406,0
0,11,66.63969321466922,1,10,51.42179502929133,1
2,2,33.50121109211079,1,2,2883.412484329085,0
1,0,31.711395997584553,0,1,2284.6077438231023,0
1,0,26.95962102900408,1,2,2895.0033853704945,0
1,2,122.31558223699103,1,1,3582.953184508619,0
2,2,76.74626667234412,1,1,1630.9071610552614,0
4,4,306.28285438862633,1,0,982.2555337044068,0
1,3,263.28671340306636,1,1,2989.522581305146,0
1,0,94.27880215791582,1,0,102.72961637987322,0
8,15,88.66172893293174,1,4,127.63263501171174,1
1,2,296.0746685904102,1,1,293.24516287159497,0
1,2,128.34111574348105,1,3,2923.286340400746,0
1,3,371.5476304633705,1,3,1126.4408389535563,0
3,7,136.96443452246726,0,7,81.52779508017296,1
1,0,1.500409349044255,1,3,1609.2075645982957,0
1,2,56.19516699316876,1,1,3111.055693157096,0
1,3,35.89764186349059,1,2,2872.5251529501033,0
9,19,1698.334375535304,0,8,97.25395946402365,1
1,0,66.35442286192333,1,0,1774.4438916682168,0
0,0,72.37086359155435,1,1,3328.073406113296,0
1,3,41.432820292937684,1,0,364.46255523260623,0
8,10,519.3829982075347,0,11,155.8480553568367,1
1,2,228.58584838170452,1,3,1253.6036702859165,0
1,2,158.42085803390356,1,0,430.7786005454434,0
4,14,597.9900253084011,0,4,178.72255541085465,1
3,0,120.61449791739068,1,2,205.67230367331376,0
0,1,2.8849152899885393,1,1,2693.519494949673,0
2,1,28.027317553574388,1,1,2079.6138657375527,0
0,1,48.74800663227496,1,1,1332.1896750496057,0
0,0,55.461747320817196,1,1,964.3816203820053,0
1,1,64.21552769014035,1,1,2720.1919748980054,0
10,12,126.3565887105807,0,8,164.72316071600463,1
1,0,112.39636119769091,1,2,620.6056731818271,0
1,3,49.604319108298434,1,3,1421.6809127764009,0
6,10,99.5120527026627,1,4,12.161316986489284,1
0,1,4.60086079513708,1,2,2070.53414139259,0
4,2,62.14099037220085,1,2,1773.3425482874254,0
2,1,44.610414581641606,0,1,1350.3214632554982,0
0,1,47.79466717039389,1,2,3475.5381850394215,0
0,0,14.72410282876773,1,0,1261.4808862466273,0
2,1,34.60279459456075,1,4,1046.6776625077623,0
1,3,82.84283523800134,1,4,464.56136823282617,0
4,5,207.33893147607492,0,3,1828.840689362092,0
1,1,1.2859349407500231,1,1,845.291507455532,0
2,2,6.471817073314171,1,4,1441.9388006142312,0
3,3,272.2171045172581,1,1,320.63073298527775,0
2,1,5.881864256644872,1,1,945.3295929383829,0
1,16,3.6959342084054674,1,7,20.81929938599647,1
6,3,1190.6676918552573,1,0,3471.56711307068,0
4,4,210.86493149119696,1,2,2125.6847824033825,0
1,3,86.62301448819333,0,2,2128.841673772094,0
0,1,84.74138314205237,1,2,3289.031716288906,0
1,1,31.90227699446563,1,1,2156.6546702236797,0
1,3,63.05730833695878,1,1,2616.3035002598954,0
1,1,9.824301158462468,1,2,1569.567471476855,0
1,2,98.3578433879166,1,1,2987.524927390273,0
1,2,54.40926875002909,1,2,975.2532957967001,0
0,2,31.809186334669704,1,0,2879.914121974672,0
1,1,8.996551553404789,1,0,3013.3796300557465,0
5,7,131.68044690593234,1,1,3236.863269211835,0
9,10,90.5465417586739,0,11,80.89574136607425,1
4,0,16.50457210312485,1,2,3041.0571597575527,0
2,0,474.4912701841451,1,2,1607.9483453728546,0
6,15,457.68723879114236,0,7,173.0016184327853,1
6,9,21.95812060762267,1,9,164.016939367712,1
2,0,26.462286955652626,1,1,3546.730736259237,0
2,2,176.55299584946306,1,2,1240.298132842228,0
2,0,18.684363252824465,1,1,2651.644729537857,0
2,1,147.62067814769378,1,3,1348.116481644256,0
1,5,36.44031872426947,1,1,3092.236379120361,0
4,2,195.5726640638676,1,2,2619.253959367993,0
9,12,758.0499664531726,1,6,152.63208865791222,1
0,1,123.39111204069985,1,1,350.2343996763794,0
0,0,2.983733583063443,1,1,3129.9007146799395,0
0,2,98.96577669126356,1,1,3400.763308581993,0
0,1,1.8734665706739246,1,0,87.64819406781194,0
4,11,1287.910216958006,1,10,39.5894276427038,1
8,20,494.65388451716507,0,8,122.00953092711067,1
1,2,4.823082137419743,1,2,126.92712184332751,0
1,1,30.751828995752216,0,1,2390.650044528192,0
1,0,25.0309964382247,1,0,1762.5779839003042,0
1,3,18.253355446761027,1,2,2056.6225419146585,0
1,1,94.58363773293482,1,0,2060.5307611336275,0
0,1,109.03136949360487,1,2,3177.820003895587,0
1,0,38.94583756866358,1,3,398.05045105541745,0
1,1,124.59433386029987,1,2,1374.2714767620048,0
2,1,164.40426223242383,1,2,3367.395276175755,0
1,0,10.104567014399295,1,1,702.0693120867688,0
0,0,78.22404972765183,1,4,1349.075083257244,0
1,0,139.02904574637276,1,3,2856.2274105989854,0
0,1,153.18060259976693,1,1,3597.300262697884,0
1,1,19.393120570452005,0,1,2650.9508495039004,0
0,0,17.41358439603968,1,1,2091.0031011511605,0
1,3,58.29623754880799,1,1,3145.1507393685843,0
0,0,63.56407133717491,1,2,3014.3336374120718,0
4,17,12.514406254454515,0,10,146.61889970426336,1
0,3,36.89667031348,1,2,2695.2885377030548,0
1,0,56.63545343661053,1,1,2246.612793122186,0
1,2,65.67923763811392,1,1,3166.8899816861795,0
0,3,120.12870290491173,1,0,2885.4168747360445,0
2,0,59.95937523438577,1,0,1109.5629027589368,0
1,0,36.373175701361106,1,0,801.3221256614484,0
0,1,260.50728619103927,1,1,1024.0696811123971,0
0,0,11.935843640570285,0,2,3354.3540489151187,0
6,8,136.86541521551555,0,3,133.73549548726845,1
0,2,39.42061486601374,1,1,2745.80745488713,0
1,0,181.35007542346557,0,0,1158.5778915838036,0
6,10,224.20847974360538,0,7,42.2178083328683,1
2,2,55.57659031343006,1,1,2109.196772526349,0
10,17,400.8977132098434,0,7,99.17439033691977,1
0,0,31.418862167163045,1,1,3318.236705386371,0
1,2,8.715540273722567,1,1,3464.6849023498444,0
1,1,46.05080417734638,1,4,213.91860744746697,0
4,14,1524.0089043722776,0,6,163.08715028167336,1
2,1,103.70779055132962,1,3,1632.3990151642522,0
0,0,162.88549704952624,1,2,2465.8541223261445,0
0,2,41.45168163749317,1,1,816.180667713591,0
8,17,438.4904217045905,1,6,172.25429321362316,1
6,18,881.1246147930533,1,4,146.5016422925706,1
1,4,59.319891551747205,1,0,292.823897130788,0
3,7,308.529560168542,1,2,178.1570306074806,0
2,1,247.65071318516206,1,1,1973.61573917632,0
8,15,280.23931496806824,0,7,75.58188342885678,1
1,2,15.159998759125635,1,1,3550.4669703983645,0
4,9,153.85122979349336,0,12,33.96238065095918,1
5,1,42.22278073310086,1,2,728.4027731597441,0
0,0,19.486614393374115,1,2,2277.302572276446,0
15,15,45.490732147066964,0,4,179.31164475530667,1
0,1,123.47850800130308,1,0,45.64003858798773,0
9,9,258.3879926302035,0,7,37.1469685478295,1
1,0,3.625719102868072,1,0,830.0875234721732,0
1,2,74.54835885165858,1,1,315.28703265069544,0
0,4,32.2988383706588,1,2,823.0879314642285,0
1,0,20.914829927258754,1,2,1203.8791663715497,0
0,0,72.84102212187739,0,2,1341.1337650524474,0
1,1,40.40683534410667,1,0,1048.6163236742727,0
0,1,210.64865229174006,1,2,2959.469299622895,0
9,15,781.3871149837323,1,4,143.53836681361298,1
0,1,88.8176157086315,1,1,899.1171488418261,0
2,0,55.9225870676234,1,1,2638.1374793557725,0
2,2,36.5048981687355,1,0,2455.548738451885,0
0,1,170.70502042300095,1,1,745.63947325429,0
0,1,269.322666836407,1,1,1121.5327474253947,0
0,3,8.29695655276312,1,2,2105.859234993012,0
0,1,109.57104367893707,1,0,1759.375329200802,0
0,1,5.700834467831738,1,0,3261.332888902196,0
1,0,8.643629164790806,1,2,223.30650224489003,0
1,1,89.06564107232441,1,0,824.0831290383674,0
0,2,186.9088124364173,1,2,207.15053245952674,0
3,1,109.55219068050764,1,1,1866.9634873558564,0
0,0,14.228421781664583,0,0,2515.9919049735936,0
7,11,247.32215926308763,0,4,141.0129870214675,1
7,10,190.48406975337483,0,4,103.82225007369777,1
0,0,146.94799918536836,1,2,1843.7336192752086,0
1,2,230.14651226349156,1,1,3229.7695934389435,0
1,0,3.035358472187903,1,3,1874.4519326110467,0
9,9,2.2394757368382017,0,6,36.03785810818198,1
5,9,527.1457671502392,0,11,50.647924404053235,1
4,20,163.50176045830668,1,8,140.73914830986953,1
2,3,101.06928108284286,1,1,794.4007649125438,0
0,2,99.87279361424426,1,3,3534.382077184387,0
0,5,129.29571356696695,1,0,2020.1489450949373,0
1,1,155.93905433497815,1,0,2628.5202590696977,0
0,1,84.02315755616131,1,1,796.3981186427217,0
0,1,14.685252924729859,1,1,1065.1955043727125,0
4,12,166.75151629377874,1,8,5.124172735531592,1
0,1,28.13890749739418,1,1,2205.022396233003,0
0,3,152.0402450855985,1,1,652.9228342041961,0
3,12,120.74022235300296,0,5,103.92248348071904,1
1,1,105.19998167655689,1,1,1440.1615769197413,0
2,11,583.6636352948783,0,2,131.1607276241883,1
1,2,1.0567185047479872,1,1,2554.3744508085797,0
4,10,139.0283982513263,0,5,135.47765091032352,1
2,1,247.69293501295869,0,0,154.13312052342863,0
0,2,96.8381325744849,0,0,2642.5622256438896,0
0,0,10.959540260227689,1,2,479.18993049934727,0
2,1,90.700856028298,0,2,757.8666508297332,0
0,1,16.3826451943468,1,1,520.6639823375258,0
8,10,384.6827641167744,1,3,6.238434017130453,1
0,0,9.490066427815187,1,3,2300.059042008631,0
0,1,24.749263093491727,1,2,1044.7048754335608,0
0,2,82.0025542779737,1,0,3038.550904530596,0
10,14,300.2594596087647,1,9,71.1670994622122,1
2,1,185.5330829454008,0,2,2697.9055222849956,0
1,2,40.181123613929934,1,1,1004.3059355792738,0
0,0,100.48567584389652,1,0,116.20831169258739,0
5,17,777.5859060456693,0,9,176.90846473166985,1
3,14,203.9483067370217,1,8,72.92187990075922,1
0,1,135.9902725729867,1,3,2784.5846566727923,0
1,0,108.6372945683458,1,2,503.63984929075184,0
2,1,131.660284694727,1,1,1262.712170822203,0
3,1,26.510391917729415,1,4,1050.7574560585795,0
2,1,13.544238844384068,0,1,615.5886197997328,0
5,15,24.257778085254813,1,5,34.175417261420414,1
0,0,15.013554497763405,0,0,108.90941233136589,0
2,0,93.93184712252035,1,2,1615.8376251148552,0
9,13,2126.5645896038327,0,5,51.67003635886333,1
0,2,96.12466980252628,1,1,3558.486908722938,0
0,3,61.65588442852038,1,0,2955.2989217265354,0
12,8,268.9508840542365,0,5,163.99623913830195,1
1,1,131.81754940920487,1,2,2554.5678780944527,0
0,10,7.229148143669474,1,10,18.625234921875784,1
0,2,175.53533005741886,1,2,964.455131771073,0
0,1,205.6818886879555,0,3,1606.8852577754576,0
1,0,15.081611388339422,1,1,2215.1659147066757,0
8,16,710.5178144367496,1,5,43.675677756789995,1
0,1,26.475293670758102,1,0,2938.200048308523,0
1,1,49.296683334084534,1,1,1273.5976170318213,0
2,0,11.367196768204197,1,4,1690.0800951938622,0
2,0,34.35157029295909,1,0,2949.5524117682944,0
0,1,8.328562354993885,1,3,514.8971475779919,0
3,1,56.7059195459149,1,1,815.374069076356,0
3,2,39.12124397384229,1,2,1243.7297964190334,0
1,3,14.804656620120776,1,0,3587.3670136726296,0
1,1,127.18539467280311,0,3,2367.3923123883123,0
7,8,330.6036574931796,0,5,6.263345377728369,1
1,1,131.0205093851401,1,1,954.0175176058231,0
1,0,8.154506357054078,1,1,1464.8989940974652,0
1,1,64.17390574419996,1,2,2516.409141319422,0
1,2,231.16244975462178,1,2,3233.6862570499597,0
0,0,7.38278954814991,0,4,1146.9251553420017,0
1,2,32.77357244539279,1,0,3125.7184109557497,0
2,2,71.60293911627059,0,3,81.94605754466137,0
8,14,436.83581228209306,0,7,36.478245992597145,1
0,0,16.43619581383594,1,0,2800.0556756054634,0
2,1,138.37196816342052,1,2,2423.875140847135,0
0,1,49.77881173707868,1,3,1937.5183851727447,0
1,2,22.01274202356752,1,0,1443.946047716797,0
2,1,73.88463381370958,1,0,1036.7559607322382,0
0,0,57.02725228046104,0,2,1788.4521288994563,0
4,11,342.99716058647084,1,7,95.5808891181203,1
3,2,13.3659166281228,1,0,1330.7245396269188,0
2,0,74.66430910103354,0,1,903.6269170827468,0
1,3,244.92002274425093,1,1,261.4268869672988,0
2,1,101.06150999434436,1,1,1165.6107028884485,0
10,10,449.137969341321,0,8,141.0554068108708,1
8,13,337.14811049305996,1,3,86.29860213319547,1
0,1,98.1795606089292,1,0,850.2449784790665,0
7,10,377.4534168397579,0,6,46.0567009565991,1
2,5,18.745565099243255,1,0,309.85627735964107,0
11,20,118.29330775699364,0,5,61.217198185069094,1
5,7,7.778943395585208,0,6,150.635812759164,1
2,2,56.6868589632938,0,2,2471.1133712246215,0
2,0,328.82976413357255,1,1,622.0458058698077,0
2,3,27.822517428797497,1,2,1151.8067894200776,0
3,3,1057.1248534723752,0,3,1922.1477339023404,0
0,0,62.03937980591298,1,0,2512.2100983240593,0
0,2,196.2002983735172,1,4,2634.143621480021,0
0,1,96.76572035642643,1,2,2885.553836625246,0
1,0,30.24365745727719,1,0,824.8192605370735,0
0,1,12.507320012021452,1,0,1927.9658875514262,0
10,15,934.8660750675207,0,5,123.54193917220782,1
5,2,32.2863799828511,1,1,1277.3613688128828,0
0,1,38.52973491682788,1,2,2625.2564372112865,0
0,1,211.88699282590653,1,0,547.4005612028117,0
7,16,742.3761794737359,1,5,6.952816750139772,1
2,1,282.6818552514814,1,2,1461.353457752857,0
3,1,12.090780337152406,1,1,154.6105072485791,0
1,0,189.51092656625022,0,1,347.9017518190559,0
2,1,88.09616751946342,1,3,3261.1735139274933,0
0,0,117.62958314650582,0,0,978.1623252846423,0
0,2,54.645027798083504,1,1,1148.7491351662031,0
0,0,11.927047241185289,1,2,3105.1256749523072,0
6,17,66.80159458448779,0,3,48.52979594783866,1
0,3,41.30859005766408,1,0,3573.337826211562,0
2,1,76.78895476555826,1,2,2134.538312550531,0
4,13,145.0727092296693,0,6,140.54901882806774,1
1,1,15.115569237157104,1,1,3432.6382203395856,0
3,1,60.53944475071767,1,1,286.18714968962456,0
2,1,87.18328542816732,1,0,510.38477718119026,0
2,3,306.58390281853974,1,0,56.94784017175866,0
2,3,1140.6658467906745,1,1,1515.62569323229,0
2,5,345.26731717892636,1,1,3011.432877708608,0
1,0,45.43995083460176,1,3,1029.6527584943804,0
1,3,2.9951242353075376,1,2,1490.889624291562,0
1,0,75.57699694620095,1,0,2414.642465182226,0
0,1,1.8457423244662796,1,0,2291.122970181981,0
3,2,32.13997808040472,0,0,3312.656106975354,0
3,2,20.67044300070553,1,0,826.9933646062673,0
1,1,143.66473092105346,1,0,1722.7289740281717,0
1,1,183.26129144259147,1,0,324.99501242469756,0
0,1,15.938903003794547,1,1,1387.1820311476768,0
2,1,14.220953418476029,1,2,2711.768013953186,0
1,0,121.46373180466924,1,1,350.24055307481075,0
1,0,6.393706265351133,1,2,1416.3330590681226,0
5,5,93.557971351807,1,0,3135.2776160835506,0
1,1,57.88650772479294,1,0,1389.3786358252848,0
11,10,1.8672997669874216,0,5,43.4169754619729,1
0,0,59.52720312776418,1,1,2569.044527326993,0
1,1,54.60321587782793,1,0,3204.742517187105,0
4,16,661.9098631171667,0,5,174.35375777621098,1
2,12,33.4328672203578,0,5,153.12879648125818,1
5,8,306.44530936293035,0,10,73.66636369151152,1
1,3,110.58675432036479,1,4,2826.812447873385,0
1,0,59.01554951973006,1,3,2807.804527380996,0
1,1,384.1566814665089,1,1,3462.4073830404654,0
1,1,99.73491174503869,1,0,2332.412683254394,0
0,2,26.814548337296298,1,2,2298.3202472168914,0
1,2,35.94760081729435,0,2,2556.285822156473,0
0,1,99.36922730808962,1,1,592.4867279889097,0
1,0,62.34893975355789,1,0,2008.193221714338,0
2,2,1.1088244094785629,1,1,1093.4624505305337,0
3,11,87.2273963840279,1,3,139.6316729573255,1
1,2,185.81330567087676,1,1,2270.828802151934,0
1,1,33.46960018425394,1,0,3123.635440070035,0
2,3,10.289282202439548,1,1,2068.6107116583203,0
2,0,6.530514526272269,1,2,2253.861246971341,0
1,1,29.88988413296277,1,0,2837.250678864844,0
0,0,67.25834498195543,1,1,726.5373347756789,0
8,13,165.13393575088614,0,6,103.800832297674,1
1,1,220.81421819844778,1,1,1922.1628592760214,0
1,1,9.082048354015761,1,4,1719.7920121440889,0
